id,name,host_id,host_name,neighbourhood,longitude,latitude,property_type,room_type,beds,accommodates,price,availability,minimum_night,maximum_night,no_of_reviews,rating,host_listings_counts
30826856,comfortable personal place,165127099,Neko,Tsim Sha Tsui,114.17215,22.29676,Apartment,Private room,1,1,353,363,1,1125,4,95,4
30842723,"In front of the sea, terrace close Congress center",3399123,Eberhard&Aurélie@Es-Flats,Sant Antoni,2.21544,41.40442,Apartment,Entire home/apt,7,8,330,282,3,31,1,100,20
30857458,Nice comfortable bedroom A with private bathroom,128502078,Marina,Kalihi Valley,-157.87374,21.3407,Guesthouse,Private room,1,2,89,331,1,1125,1,100,12
30876582,"Merkezi daire, metroya çok yakın",203313921,Mert,Kalihi Valley,28.99368,41.08618,Apartment,Entire home/apt,1,2,575,179,1,6,1,100,1
30919312,"三大房大床,客廳寬闊｡旺角中心,到地鐵口不到1分鐘",183844752,Boris,Mong Kok,114.16936,22.32019,Apartment,Entire home/apt,4,8,1201,171,4,1125,2,80,8
30921897,Romantic studio with stunning Galata Tower View,100922124,Esra,Mong Kok,28.9739,41.02832,House,Entire home/apt,1,2,179,61,2,1125,4,87,1
30926186,Loft totalmente reformado,231104577,Bernard,Leme,-43.17083636,-22.96270334,Apartment,Entire home/apt,2,3,250,9,2,30,1,100,1
30951435,Liiiving in Porto | Aliados Luxury Apartment II,30907275,Liiiving,Leme,-8.61206,41.14751,Apartment,Entire home/apt,3,4,100,324,3,1125,2,100,82
30956518,Welcome to a homely room in heart of downtown MTL,230851635,Loise,Ville-Marie,-73.57847,45.5021,Apartment,Private room,1,2,39,69,1,7,6,87,1
30973353,伊斯坦布尔伊人之家female only(提供女游客全境保护作家客厅文化沙龙导游土耳其旅游注意事项),224694225,巧,Ville-Marie,28.9416,41.01008,Bed and breakfast,Shared room,2,2,58,357,1,1125,3,100,3
30975819,A warm and affordable room in Hong Kong,48401370,Tang,Tai Kok Sui,114.16521,22.30781,Apartment,Private room,1,2,400,69,2,40,4,90,1
30978373,"Tatlı, huzurlu",53161010,Damla,Tai Kok Sui,28.98678,41.03547,Apartment,Entire home/apt,2,3,301,178,3,15,1,100,1
30982784,New! River Park Apartment. | Douro River view!,231478619,Dale,Tai Kok Sui,-8.65366,41.14864,Apartment,Entire home/apt,2,4,60,155,2,1125,1,100,1
31002017,Views To Die For// Studio Rushcutters Bay // Free Parking,224426080,Air,Elizabeth Bay/Rushcutters Bay,151.22573,-33.87569,Apartment,Entire home/apt,1,2,90,72,1,1125,9,76,2
31013832,Cozy Studio In the Heart of Hong Kong,149350233,Cris,Sheung Wan,114.15223,22.28698,Apartment,Entire home/apt,1,2,298,0,1,7,3,93,2
3102202,BRIGHT DOUBLE ROOM 2- Sultanahmet,15770987,Sultan,Sultanahmet,28.9719,41.00282,Apartment,Entire home/apt,2,2,121,353,1,1125,56,93,6
310233,"Sleek, luxurious, in Copacabana",1595467,Dennis,Copacabana,-43.18191814,-22.96776639,Apartment,Entire home/apt,1,2,224,264,4,365,24,97,1
31023724,NAYA - Downtown Guesthouse - Suite Timor,231190201,Naya,Copacabana,-8.61354,41.16228,House,Private room,2,3,80,305,1,31,2,90,7
31036628,cosy room in uskudar,231817714,Yusuf,Copacabana,29.0198,41.02099,Apartment,Private room,1,1,53,365,1,1125,1,100,1
31037891,NEW BIG ROOM IN MID LEVELS - SAI YING PUN MTR,20204555,Jorge,Sai Ying Pun,114.14112,22.28333,Apartment,Private room,1,2,447,0,5,150,1,100,3
31040144,Amazing 12th floor 2BD Ko Olina Beach Villa,147713325,Love Hawaii Villas,Sai Ying Pun,-158.12327,21.3349,Condominium,Entire home/apt,3,6,397,306,6,90,1,100,31
310414,Relax on the Terrace of a Darlinghurst Home,1596677,David,Paddington,151.21766,-33.88191,Townhouse,Private room,1,2,151,185,3,28,104,97,1
31053412,"Cityloft 36, 2+1 Special Flat / Ataşehir",110769021,Cityloft,Paddington,29.10792,40.98049,Boutique hotel,Private room,2,6,221,356,1,1125,2,90,16
31057135,Wilner Hôtel,216066707,Wilner,Rivière-des-Prairies-Pointe-aux-Trembles,-73.53738,45.66563,Condominium,Private room,2,5,64,365,1,1125,1,80,2
31058753,"Apt moderno, completo e bem localizado.",28171934,Gisele,Laranjeiras,-43.18305558,-22.93644635,Apartment,Entire home/apt,2,4,261,341,3,60,1,100,3
31059672,"Perfect Location, Apt Close to Tamarama and Bondi",4198009,Rafael,Waverly,151.25503,-33.9003,Apartment,Entire home/apt,1,2,139,10,3,10,2,100,1
31065702,"泓都3座,位于港岛坚尼地城,近地铁和海边,中高档住宅｡V:mengmengustc9916",149371412,萌,Waverly,114.12584,22.28124,House,Entire home/apt,1,1,196,0,1,1125,1,100,1
31080472,Waikiki Private Close to Everything,232202725,Lei & Maree,Waverly,-157.83423,21.28633,Condominium,Private room,1,3,85,0,5,1125,2,100,1
31086693,friends gathering apartment,165127099,Neko,Tsim Sha Tsui,114.17228,22.29686,Apartment,Entire home/apt,3,4,981,343,1,1125,2,90,4
31088238,Super convenient entire apartment near Sydney CBD!,232272510,Yali,Ultimo,151.19699,-33.88235,Apartment,Entire home/apt,3,4,151,0,1,1125,3,87,1
31095245,Dorm 3baths SohoEast......,6504006,Chile,Quarry Bay,114.2209,22.28088,Apartment,Shared room,12,12,251,0,3,1125,2,100,22
31099467,"FLAT EM  FRENTE  À  PRAIA DA BARRA, RJ  - BRASIL",22098589,Celmo Ferreira,Barra da Tijuca,-43.35433174,-23.01071303,Serviced apartment,Entire home/apt,2,3,459,176,2,12,1,40,1
31101349,Excelente apartamento con perfecta ubicación..,207026321,Amaury,La Nova Esquerra de l'Eixample,2.14671,41.37972,Apartment,Private room,1,2,30,16,1,1125,3,87,7
31119279,Porto Downtown Apartment V,124234278,Porto Downtown Apartments,La Nova Esquerra de l'Eixample,-8.6208,41.15336,Apartment,Entire home/apt,1,4,28,345,3,1125,3,87,5
31123905,"Chateau Tijucano (amplo, iluminado e tranquilo)",184598109,Edilberto,Maracanã,-43.21799582,-22.91487502,Apartment,Entire home/apt,4,5,201,221,1,35,3,100,1
31125186,Cozy house 10 min from SAW airport w/ King Bed,92497561,Mert,Maracanã,29.35227,40.89386,Apartment,Entire home/apt,2,3,79,260,1,1125,2,70,1
31134257,"原始森林渡假屋:4号独立房间,双人床,写字桌,舒适自然环境｡",232642925,Hong,Maracanã,151.00081,-33.77811,Villa,Private room,1,2,60,180,1,1125,1,100,7
31135824,Camões Executive Flat (w/ Air conditioning),124060965,Lurdes E Jorge,Maracanã,-8.60981,41.15693,Apartment,Entire home/apt,2,4,45,197,3,90,3,87,2
3113661,Room/private bathroom near Maracanã,9667149,Carlos,Tijuca,-43.23208916,-22.9318113,Apartment,Private room,1,3,127,340,2,30,3,100,1
3114202,"AMAZED VISUAL  EXCELENTE LOCALIZAÇAO, ACONCHEGANTE",15824155,Catarina,Flamengo,-43.17488922,-22.92426936,Apartment,Entire home/apt,3,4,257,85,5,1125,10,96,1
31144321,Desirable 1BR in Griffintown Floor #3 by Sonder,224865057,Sonder Montreal,Flamengo,-73.56654,45.48917,Apartment,Entire home/apt,2,4,76,264,2,1125,1,100,51
31164170,Entire 1 bedroom apt. in Town Mount-Royal,23009904,Robert,Mont-Royal,-73.65559,45.51793,Apartment,Entire home/apt,1,3,50,38,1,1125,3,100,1
31167868,"Taksim, Beyoğlu, Turkey Deluxe Room Sq. 3 Min.Walk",21398831,Baris,Taksim,28.98075,41.03946,Boutique hotel,Private room,1,2,111,356,1,1125,1,100,8
31173511,"Enchanting Oasis, nestled in Downtown Montreal",8188625,Phil,Downtown Montreal,-73.56408,45.5028,Loft,Entire home/apt,1,4,350,182,1,1125,31,97,17
31176187,Quiet 2 bedrooms condo near LaSalle metro station.,8145396,Philippe,Verdun,-73.57036,45.46914,Condominium,Entire home/apt,2,4,55,0,14,31,1,80,1
31186053,Belinha Apartments - Lapa Studio,75462716,Isabel,Verdun,-8.61242,41.15555,Apartment,Entire home/apt,1,2,60,202,2,30,1,100,8
31205947,DA'Home - Boavista Beautiful Apartment,148125813,DaHome,Verdun,-8.6288,41.15787,Apartment,Entire home/apt,1,3,55,333,2,1125,5,96,7
3120723,Charming Private Studio in LES,15853337,Julia,Lower East Side,-73.98573,40.72165,Apartment,Entire home/apt,1,2,160,0,2,1125,6,80,1
31208538,Panorama Hanı,89597488,Omar,Lower East Side,28.83392,40.99244,Apartment,Shared room,2,2,74,362,1,1125,1,100,1
31217862,Cozy Room (Girls only) Quiet area/Sagrada Familia,195456135,Jo,Lower East Side,2.17976,41.40151,Apartment,Private room,1,1,30,5,1,5,4,100,1
31217955,Plateau room for rent / chambre a louer Plateau,228213086,Maxime,Le Plateau,-73.56501,45.53088,Apartment,Private room,1,1,20,69,5,1125,2,100,1
3121854,Popular Rainforest Hideaway,2317486,Becky,Island of Hawaiʻi,-155.2075,19.42408,House,Entire home/apt,7,8,258,339,2,1125,38,96,1
31258001,Appartment Loft style,206011719,Erzen,Cote-des-Neiges-Notre-Dame-de-Grace,-73.63037,45.50868,Apartment,Entire home/apt,1,2,38,222,1,1125,7,87,1
31269732,Cozy 1-BR in Luxury Complex with a View,17864366,Cola,Cote-des-Neiges-Notre-Dame-de-Grace,113.95179,22.29411,Apartment,Private room,1,2,675,69,1,15,2,100,1
3127809,Apartment For Rent Near Camp Nou,15884961,Pilar,La Barceloneta,2.1254,41.37547,Apartment,Entire home/apt,6,6,105,306,3,90,32,79,14
31299012,3 Persons Room +Private Bathroom ( 3 人家庭房+私人浴室),192198129,Wing,Tsim Sha Tsui,114.17367,22.29561,Guesthouse,Private room,2,3,416,81,1,30,7,91,7
31318633,Spacious room with private floor in 3 story home,15024321,Andy,Tsim Sha Tsui,151.16873,-33.87127,Townhouse,Private room,1,2,60,4,2,34,3,93,1
313223,Bedroom & living room  in the best part of Ipanema,792218,Levy,Copacabana,-43.20037353,-22.98444654,Apartment,Entire home/apt,2,4,164,245,3,180,93,95,10
31332997,Sucá Apartments - in the heart of Porto (Apt3),234394881,Girafa,Copacabana,-8.61342,41.145,Apartment,Entire home/apt,2,2,60,189,1,1125,1,100,4
31344231,Modern Apt minutes to city and beaches,109029653,Patrick,Neutral Bay,151.21983,-33.83068,Apartment,Entire home/apt,1,2,109,348,2,14,6,93,1
31391139,Close to EELS rugby club n CBD,234657965,Deepak,Neutral Bay,151.0048,-33.7995,Apartment,Entire home/apt,4,4,14,359,2,30,5,84,1
31391462,Prince Edward-Sofa Bed,16806247,Demi,Sham Shui Po,114.16669,22.32711,House,Shared room,1,1,157,316,3,5,2,100,2
3139489,"Nice Cozy Room in BROOKLYN, NYC, NY, Bushwick",2885704,Victor,Bushwick,-73.91967,40.69545,House,Private room,2,2,33,75,3,23,166,96,2
31408169,★Exterior y céntrica★St Antoni A 2 min del Aerobus,54976670,Jose,Sant Antoni,2.15743,41.38023,Apartment,Private room,2,3,35,70,3,20,6,93,3
31425079,A warm clean cozy room 乾淨有愛 @Temple Street 廟街 單人床,24785874,Xi,Mong Kok,114.17018,22.31101,Apartment,Private room,1,2,479,156,1,1125,5,100,1
31460245,Penthouse 3 bedrooms apartment B376,8130906,Arina,Dreta de l'Eixample,2.14932,41.37821,Apartment,Entire home/apt,5,6,262,255,1,1125,1,100,42
31461289,[Darling Harbour] Private Room in Morden House,232028354,Yian,Ultimo,151.19765,-33.87796,Townhouse,Private room,1,1,37,6,1,1125,4,80,22
3147146,Sun and leisure close Barra Beach,15977314,Jaime,Barra da Tijuca,-43.32084826,-23.01218384,Apartment,Entire home/apt,2,4,298,314,2,1125,16,98,1
314982,Share in NYC's trendy East Village,1617817,Chris,East Village,-73.98717,40.73171,Apartment,Private room,1,2,89,260,3,27,125,95,1
31506064,Quarto p estudante,236062384,Thecla,Copacabana,-43.18782673,-22.9686185,Casa particular (Cuba),Private room,1,1,56,353,3,1125,2,60,1
31507104,Küçük sakin temiz ve tatlı bir yer Bekleriz ),60006485,Mehmet Veysi,Sultanahmet,28.96944,41.00568,Apartment,Entire home/apt,3,4,132,332,1,1125,2,90,2
31510270,"Room w' priv bathroom, breakfast in best location!",182062329,Manuela,Dreta de l'Eixample,2.16816,41.38622,Apartment,Private room,3,4,50,27,1,1125,1,100,1
31548152,Individual SUITE in Sheung Wan area,99299723,Harvest,Sheung Wan,114.14925,22.28562,Guest suite,Private room,1,1,400,0,2,30,2,90,1
3155979,Center - Apartment,13583233,Luiz Augusto,Lapa,-43.17830125,-22.91175745,Apartment,Entire home/apt,1,4,119,0,2,1125,35,96,1
31582808,Plaza Real Room,30591643,Fernando,El Gòtic,2.17491,41.38084,Apartment,Private room,2,2,85,142,2,1125,8,100,2
31630832,Artsy Co-living 共住空間 (Double雙人) E 油麻地 Yau Ma Tei,236765747,Artsy,King's Park,114.17146,22.31202,Apartment,Private room,1,2,283,161,28,1125,1,60,8
316355,LEBLON 1 BED FLAT BEST LOCATION,1624674,Paula And Marilia,Leblon,-43.22685598,-22.97916164,Apartment,Private room,2,3,160,354,4,1125,11,82,3
31644399,Private Garden “Pi House Villa Garden” in Cihangir,126307328,Recep,Leblon,28.98365,41.03007,Apartment,Entire home/apt,4,4,316,311,2,1125,1,100,4
31644986,"*PARKING* Classy, Comfy and Clean Apt near Dtown!",222433393,Julieta,Hochelaga-Maisonneuve,-73.54336,45.54017,Apartment,Entire home/apt,2,4,79,78,1,1125,5,72,12
31666595,Room “Elegance” in Barcelona centrum.,118660083,Nerea,Hochelaga-Maisonneuve,2.15104,41.38667,Apartment,Private room,1,2,55,106,1,30,4,95,2
31670584,Ótimo apartamento a 2 minutos da praia,8696288,Michael,Copacabana,-43.18528474,-22.97025862,Apartment,Entire home/apt,3,3,101,12,3,1125,1,100,6
31696863,Dee Why Home with a View,235596137,Gunsen,Copacabana,151.29413,-33.7513,Apartment,Entire home/apt,4,7,266,359,2,1125,5,100,1
3170717,Cozy room with a private bathroom!,16067856,Ayca,Beaconsfield,-73.89066,45.42057,House,Private room,1,1,50,358,7,180,2,100,2
3173305,Bedroom next to the subway station Flamengo,16092144,Vânia,Flamengo,-43.1781462,-22.93682921,Apartment,Entire home/apt,1,2,138,0,2,90,1,100,1
3177173,Hennessy Cozy washer Wifi MTR #SA,16111024,Celine,Wan Chai,114.17423,22.27634,Apartment,Entire home/apt,1,2,801,340,7,365,24,93,4
318028,Green Flash Guest House / Ohana,1626797,Jean,Island of Hawaiʻi,-155.6971,20.02342,Guest suite,Entire home/apt,1,2,89,356,3,60,48,97,1
31804891,Manly Harbour View,234014088,Robert,Manly,151.28526,-33.80705,Apartment,Entire home/apt,4,6,399,357,2,1125,1,80,1
31810829,mountain pied-a-terre in the heart of Hong Kong,238407746,Francis,The Peak,114.15591,22.27391,Apartment,Entire home/apt,1,3,714,0,1,31,1,80,1
31819664,"new, cosy, closed to metro station, boat piere,",55708220,Esin,Kadıköy,29.09252,40.96464,Apartment,Entire home/apt,3,4,237,166,2,1125,1,100,1
31827679,¤¤Barrio Gótico de Barcelona,2346691,M,El Gòtic,2.17647,41.3811,Apartment,Entire home/apt,3,4,39,244,2,1000,1,80,10
31840261,"chic& NEW,24 hr security 1min to CAUSEWAY BAY mtr",12406311,Bella,Causeway Bay,114.18368,22.28041,Apartment,Entire home/apt,3,6,848,314,1,1125,11,91,4
31845112,"Cozy room in Trinitat Vella, 15 min center BCN",238660455,Monica,La Trinitat Vella,2.1894,41.45179,Apartment,Private room,2,2,25,131,1,1125,6,100,1
31866944,[Cozy 天空之城] 2mins near Tsim Sha Tsui Station,238269568,Life,Tsim Sha Tsui,114.174,22.29892,Apartment,Entire home/apt,2,3,879,150,2,1125,8,93,4
31867873,Quiet & Cozy,97691587,Rima,Sant Andreu de Palomar,2.19256,41.43924,Bed and breakfast,Private room,1,2,18,77,2,30,2,100,2
3190976,UNIQUE DUPLEX PENTHOUSE IN IPANEMA,16104112,Felipe,Sant Andreu de Palomar,-43.20362705,-22.98263899,Apartment,Entire home/apt,2,5,474,361,4,1125,16,99,7
31951146,Kactus Hotel & Service Apartment Type 3,39989776,Jaehwan,Soho,114.16118,22.32736,Boutique hotel,Private room,1,2,447,86,1,1125,5,96,18
31951390,Kactus Hotel & Service Apartment Type 4,39989776,Jaehwan,Soho,114.16036,22.32639,Boutique hotel,Private room,1,2,447,75,1,1125,10,100,18
31951516,Centre of Barcelona Room in penthouse with terrace,2039014,Neil,Shoreditch,2.17172,41.39197,Apartment,Private room,1,2,120,207,4,1125,1,100,2
31995384,尖沙咀·【summer 】獨立舒適雙人房·近紅磡體育館和美麗華·The one·樓下韓食街,168079683,Todd,Tsim Sha Tsui,114.17949,22.29923,House,Private room,1,2,581,158,1,1125,1,80,9
3200122,"Bright, Clean, Quiet, Modern",16217332,Marcia,Palolo,-157.79174,21.29851,House,Private room,1,2,65,260,5,30,55,97,2
32008854,PRIVATE TERRACE *** 3 ROOM *** TAKSIM,11628655,Ozde And Omer,Karaköy,28.98759,41.0344,Apartment,Entire home/apt,6,6,448,297,3,79,2,100,3
32023628,地鐵上蓋單間短租,239701788,Ivy,Choi Hung,114.20626,22.33709,House,Private room,1,1,243,39,1,30,1,100,3
32024517,Welcome to my sweet home!!,113625018,Shirely,Choi Hung,114.1697,22.32224,Apartment,Entire home/apt,1,2,353,51,3,1125,1,100,1
320446,SUITE 2: Next2 SouthPacificHotel,1375696,C S,Wan Chai,114.17976,22.27599,Apartment,Private room,1,3,1005,50,1,14,15,86,18
3208863,Apartamento Novo - Barra da Tijuca,12844936,Fabio Tadeu,Wan Chai,-43.39617819,-22.96772854,Apartment,Entire home/apt,3,4,798,350,4,30,3,87,1
32092400,"Modern & Cozy 2BR apartment@ Nathan Road, 5-6 pax",240526225,Danish,Mong Kok,114.17021,22.31342,Apartment,Entire home/apt,4,6,801,28,1,1125,1,100,8
32092426,Splendid uptown suites at Times Square!銅鑼灣舒適大房,30703209,Simon,Causeway Bay,114.18218,22.27705,Apartment,Entire home/apt,4,7,1052,44,2,30,1,100,6
32099571,"A hidden gem, 8 min from Causeway Bay",240783062,Amanda,Happy Valley,114.18328,22.27229,Apartment,Entire home/apt,1,2,502,76,1,1125,2,90,1
3210248,The best point at Barra da Tijuca!,7578952,Bruno,Barra da Tijuca,-43.32724685,-23.00335454,Apartment,Entire home/apt,1,2,108,174,2,90,23,98,1
32102597,2#Double Suite with bathroom A/C,150795362,Cristina And Lorenzo,Barra da Tijuca,2.1848,41.38359,Apartment,Private room,1,2,50,208,1,1125,9,100,20
32104281,Amazing&Cozy 2BDR!Step to JULEP!Convenient transit,205274073,William,LaSalle,-73.6746,45.50325,Apartment,Entire home/apt,2,4,75,296,2,1084,3,87,9
32104830,"Sagrada Familia Church, Barcelona",36113926,Chela,LaSalle,2.17854,41.41044,Apartment,Entire home/apt,5,6,98,107,1,180,1,80,1
32160778,Perfect Location! Suite Room 1 min from La Rambla,240567676,Aldo,El Raval,2.17498,41.37804,Apartment,Private room,1,2,80,269,1,1125,1,100,5
32174629,Enjoy TAKSIM and SULTANAHMET !.. (2),1605466,Kerem,Taksim,28.98162,41.03832,Apartment,Entire home/apt,2,4,316,346,1,1125,2,100,13
32178403,Modern & Cosy 3BD in Ramblas *Balcony,32037490,SweetInn,Dreta de l'Eixample,2.17803,41.37924,Apartment,Entire home/apt,3,8,120,276,2,1125,2,90,74
3220115,Large 1-bedroom in Brooklyn,16306708,Melissa,Clinton Hill,-73.96568,40.68331,Apartment,Entire home/apt,1,2,115,0,7,1125,6,83,1
3220673,"GORGEOUS 1B IN LEBLON , GREAT VIEWS",16104112,Felipe,Clinton Hill,-43.21632009,-22.98420757,Apartment,Entire home/apt,1,4,261,356,4,1125,4,100,7
32287835,HABITACION DOBLE DI,242355430,Mark,Dreta de l'Eixample,2.17463,41.39844,Apartment,Private room,1,2,30,364,1,1125,2,60,4
32297024,!Luxury Studio @Central  steps from Escalator,242439335,Kyle,Soho,114.15195,22.28232,Apartment,Entire home/apt,1,2,950,15,3,1125,2,100,1
32312883,Plantation Home,242573769,Gordon,Paia,-156.37692,20.91405,House,Entire home/apt,2,4,250,18,2,1125,2,100,1
323213,Room in Ipanema at 600 m beach!,1603013,Giane,Ipanema,-43.19839656,-22.98211845,Apartment,Private room,1,2,149,355,3,30,10,96,1
32332063,MAX4ppl*Cozy apt*Quiet*Convenient *Safe,12471084,Ping Ping,Tsim Sha Tsui,114.17482,22.30164,Apartment,Entire home/apt,2,3,777,198,1,1125,1,100,4
32341628,❤❤❤❤❤ FemaleOnly Laundry Coffee Pool Safe FunRelax,240872335,Maria E,Hawaii Kai,-157.66969,21.29825,House,Shared room,4,4,43,365,1,1125,1,20,5
32355490,Plateau Mont-Royal: Condo-Loft Well situated,242932937,Heather,Le Plateau,-73.58574,45.528,Condominium,Entire home/apt,1,2,31,1,1,1125,3,87,1
32361436,Private Master Room Close To Beach,7081955,Anja,Le Plateau,151.26621,-33.88746,Apartment,Private room,1,2,80,179,1,28,1,100,2
32362812,THE MOST CENTRAL LOCATION OF THE City! PL1,242522731,Cristinaa,El Raval,2.165,41.38294,Apartment,Private room,2,3,65,13,2,1125,2,70,11
32369195,默默|sushe素舍  万象城/罗湖口岸/三地铁口/粤港美食/商旅首选一室一厅公寓,235347809,Zhang,El Raval,114.11222,22.53885,Apartment,Entire home/apt,2,2,440,86,1,1125,1,20,16
3237666,cozy room in Taksim Istanbul,2475490,Ceylan,Cihangir,28.9862,41.03397,Apartment,Private room,1,1,148,86,1,30,248,94,4
3238474,ALQUILER  HABITACIONES mir,15052431,Pilar,Provençals del Poblenou,2.20658,41.4221,Guesthouse,Private room,1,1,16,365,32,180,10,72,6
32385079,"Oceanview condo w/ a shared pool, hot tub, & tennis - nearby beach access",111808435,Vacasa,Kaanapali,-155.96931,19.5937,Condominium,Entire home/apt,3,6,167,237,1,180,1,100,226
